RespId,educ,race,gender,income_cat,voter_category
476297,Some college,White,Male,$125k or more,always
476298,College,Black,Male,Less than $40k,sporadic
476299,Some college,White,Male,Less than $40k,sporadic
476300,College,Black,Female,$125k or more,always
476301,High school or less,Hispanic,Male,Less than $40k,sporadic
476303,Some college,White,Female,$40-75k,sporadic
476304,College,Black,Male,$75-125k,always
476305,College,Hispanic,Female,$75-125k,rarely/never
476307,High school or less,Hispanic,Female,Less than $40k,rarely/never
476308,Some college,White,Male,$40-75k,rarely/never
476309,College,Black,Female,$40-75k,always
476310,College,Black,Female,$125k or more,sporadic
476312,College,Other/Mixed,Male,$125k or more,sporadic
476314,High school or less,Black,Male,Less than $40k,sporadic
476315,College,White,Male,$125k or more,always
476317,College,White,Male,Less than $40k,sporadic
476318,Some college,White,Female,Less than $40k,rarely/never
476319,College,Hispanic,Male,$75-125k,sporadic
476320,College,White,Female,$125k or more,always
476321,Some college,White,Male,$75-125k,always
476322,Some college,Hispanic,Female,$125k or more,sporadic
476323,College,White,Female,$125k or more,sporadic
476324,High school or less,Hispanic,Female,Less than $40k,rarely/never
476326,College,White,Male,$125k or more,sporadic
476327,College,White,Male,$125k or more,always
476328,High school or less,Black,Male,Less than $40k,rarely/never
476329,College,Other/Mixed,Male,$75-125k,sporadic
476330,College,White,Female,$75-125k,always
476331,High school or less,White,Female,Less than $40k,rarely/never
476335,Some college,Black,Female,$40-75k,always
476336,College,White,Male,$40-75k,rarely/never
476337,High school or less,Hispanic,Female,$40-75k,sporadic
476338,High school or less,White,Male,$75-125k,rarely/never
476339,College,White,Female,$125k or more,sporadic
486863,Some college,White,Female,$40-75k,sporadic
476340,High school or less,White,Male,$40-75k,sporadic
476341,High school or less,Black,Male,Less than $40k,rarely/never
476343,College,Hispanic,Male,$75-125k,always
476345,Some college,Other/Mixed,Male,$40-75k,rarely/never
476346,Some college,White,Male,Less than $40k,always
476347,High school or less,Hispanic,Female,Less than $40k,sporadic
486874,Some college,Hispanic,Male,$40-75k,sporadic
476350,College,White,Female,$75-125k,rarely/never
476351,College,White,Male,$75-125k,sporadic
476352,Some college,White,Male,$125k or more,sporadic
476353,College,Hispanic,Male,$75-125k,always
476354,High school or less,Black,Female,Less than $40k,sporadic
476355,High school or less,White,Male,$75-125k,rarely/never
476357,Some college,White,Male,$125k or more,always
476358,High school or less,White,Male,$75-125k,sporadic
476359,College,White,Male,$40-75k,always
476360,College,Hispanic,Male,$40-75k,sporadic
476361,College,White,Female,$125k or more,sporadic
476362,High school or less,Hispanic,Female,Less than $40k,always
476363,Some college,White,Male,Less than $40k,rarely/never
476364,College,Hispanic,Male,$40-75k,sporadic
476366,Some college,White,Male,$75-125k,sporadic
476368,College,White,Female,$75-125k,always
476369,High school or less,White,Male,$125k or more,sporadic
476370,College,White,Female,$125k or more,sporadic
476372,College,White,Male,$125k or more,rarely/never
476374,High school or less,White,Male,$75-125k,sporadic
476375,College,Black,Male,$75-125k,always
476377,High school or less,White,Female,$40-75k,sporadic
486904,High school or less,Black,Male,Less than $40k,rarely/never
476379,College,Hispanic,Male,$75-125k,sporadic
476380,College,White,Male,$40-75k,always
476381,High school or less,Black,Male,Less than $40k,rarely/never
476382,Some college,White,Male,$75-125k,rarely/never
476383,College,White,Male,$125k or more,always
476384,High school or less,White,Male,$125k or more,rarely/never
476385,Some college,White,Female,$75-125k,sporadic
476386,High school or less,Black,Male,Less than $40k,rarely/never
486915,High school or less,Hispanic,Female,Less than $40k,rarely/never
476391,College,White,Male,$75-125k,sporadic
476393,College,White,Male,$75-125k,sporadic
476394,College,White,Male,$125k or more,always
476395,Some college,Hispanic,Male,Less than $40k,rarely/never
476398,High school or less,White,Male,Less than $40k,rarely/never
476399,Some college,White,Female,$75-125k,always
476400,High school or less,White,Female,Less than $40k,sporadic
476402,High school or less,White,Male,$40-75k,sporadic
476403,College,White,Male,$125k or more,sporadic
476405,College,Black,Female,$40-75k,always
476406,College,White,Female,$125k or more,always
476407,Some college,Black,Female,Less than $40k,sporadic
476409,College,White,Female,$75-125k,sporadic
476410,High school or less,Hispanic,Female,Less than $40k,sporadic
476412,College,White,Male,$125k or more,rarely/never
476414,Some college,White,Female,$75-125k,sporadic
486942,College,Black,Female,$40-75k,sporadic
476416,College,Hispanic,Male,$40-75k,sporadic
476418,High school or less,Hispanic,Female,$40-75k,sporadic
486947,Some college,White,Female,$75-125k,rarely/never
476419,College,White,Female,$125k or more,sporadic
476420,Some college,Hispanic,Male,$75-125k,sporadic
476421,High school or less,White,Female,$75-125k,always
486951,High school or less,White,Female,$125k or more,sporadic
476422,High school or less,White,Female,$75-125k,rarely/never
476423,High school or less,White,Female,$75-125k,sporadic
476424,High school or less,White,Female,Less than $40k,rarely/never
476426,College,Other/Mixed,Male,$125k or more,sporadic
476427,College,White,Female,$125k or more,always
476429,High school or less,Hispanic,Female,Less than $40k,rarely/never
476430,College,White,Male,$75-125k,always
476433,Some college,White,Female,$75-125k,always
486964,Some college,Hispanic,Male,$75-125k,rarely/never
486965,College,Other/Mixed,Male,Less than $40k,rarely/never
476434,College,Other/Mixed,Male,$75-125k,rarely/never
476435,College,Other/Mixed,Male,$125k or more,rarely/never
476438,College,Hispanic,Male,$75-125k,rarely/never
476439,High school or less,White,Female,Less than $40k,rarely/never
476444,Some college,Hispanic,Female,$75-125k,rarely/never
476445,High school or less,White,Female,Less than $40k,rarely/never
476446,College,Black,Female,$75-125k,always
476447,High school or less,Hispanic,Female,Less than $40k,rarely/never
476448,College,Other/Mixed,Female,$125k or more,sporadic
476450,High school or less,Black,Female,$40-75k,sporadic
476451,College,Other/Mixed,Male,$75-125k,sporadic
476452,High school or less,White,Male,Less than $40k,rarely/never
476455,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
486989,College,Hispanic,Female,$40-75k,sporadic
486992,High school or less,White,Female,Less than $40k,rarely/never
476461,High school or less,Hispanic,Male,Less than $40k,sporadic
476464,High school or less,White,Female,$40-75k,sporadic
476466,Some college,White,Female,$40-75k,always
476467,Some college,White,Male,Less than $40k,sporadic
476468,College,White,Female,Less than $40k,sporadic
476469,High school or less,Hispanic,Male,Less than $40k,rarely/never
476470,College,White,Female,$40-75k,sporadic
476473,Some college,Hispanic,Female,$125k or more,sporadic
476474,High school or less,Hispanic,Male,$75-125k,sporadic
476475,Some college,Hispanic,Female,Less than $40k,sporadic
476478,Some college,White,Female,$75-125k,always
476479,College,Hispanic,Female,$125k or more,sporadic
476480,High school or less,White,Female,$40-75k,rarely/never
476482,High school or less,Hispanic,Male,Less than $40k,rarely/never
476483,Some college,White,Male,$125k or more,sporadic
476484,High school or less,White,Male,$75-125k,rarely/never
476486,Some college,Hispanic,Female,Less than $40k,rarely/never
476489,High school or less,Black,Female,Less than $40k,rarely/never
476490,College,White,Male,$75-125k,always
476493,High school or less,Hispanic,Male,Less than $40k,rarely/never
487029,High school or less,Black,Female,Less than $40k,rarely/never
476494,High school or less,Hispanic,Male,Less than $40k,sporadic
476495,College,White,Male,$75-125k,always
476497,Some college,White,Male,Less than $40k,sporadic
476499,Some college,White,Female,$40-75k,sporadic
476503,High school or less,Hispanic,Male,$40-75k,always
476504,College,Hispanic,Male,$40-75k,sporadic
476505,College,Hispanic,Female,$125k or more,sporadic
476508,Some college,White,Male,$125k or more,always
476509,College,Other/Mixed,Male,$40-75k,sporadic
476510,Some college,White,Male,$75-125k,sporadic
476511,College,White,Male,$125k or more,always
476512,College,White,Male,$40-75k,sporadic
476513,Some college,White,Male,$75-125k,sporadic
476517,High school or less,White,Female,$125k or more,sporadic
476518,College,Black,Female,$40-75k,rarely/never
476520,Some college,Black,Male,$40-75k,sporadic
476523,Some college,Black,Female,$75-125k,sporadic
487062,High school or less,White,Male,$125k or more,sporadic
476526,College,Black,Male,$125k or more,sporadic
476527,College,White,Male,$75-125k,sporadic
476528,Some college,White,Female,$75-125k,sporadic
476529,College,White,Female,$75-125k,sporadic
476530,College,Other/Mixed,Female,$125k or more,rarely/never
476533,Some college,White,Male,$75-125k,sporadic
476534,High school or less,White,Female,$40-75k,sporadic
476539,High school or less,Hispanic,Female,Less than $40k,sporadic
476540,College,White,Male,$125k or more,always
476541,College,White,Male,$125k or more,sporadic
476542,College,White,Female,Less than $40k,sporadic
476543,Some college,Black,Female,Less than $40k,rarely/never
487082,College,Black,Male,$75-125k,always
476544,Some college,Hispanic,Male,$75-125k,sporadic
476548,College,Black,Male,$75-125k,rarely/never
476549,College,Hispanic,Male,Less than $40k,sporadic
476550,High school or less,Black,Female,$125k or more,always
476551,College,White,Male,$125k or more,rarely/never
476552,College,Other/Mixed,Male,$40-75k,always
476553,High school or less,White,Female,$40-75k,rarely/never
476554,College,White,Male,$125k or more,sporadic
476555,High school or less,White,Female,$75-125k,always
476556,College,White,Female,$75-125k,rarely/never
487096,High school or less,Hispanic,Female,Less than $40k,sporadic
476557,College,White,Female,$40-75k,always
476558,College,White,Male,$125k or more,sporadic
476559,High school or less,White,Male,$40-75k,always
476560,High school or less,Black,Male,Less than $40k,sporadic
476561,Some college,White,Male,$75-125k,rarely/never
476562,High school or less,Black,Female,Less than $40k,sporadic
476563,College,Hispanic,Male,$125k or more,always
476564,Some college,Hispanic,Male,$75-125k,always
476565,College,White,Male,$75-125k,always
487107,Some college,White,Male,$40-75k,sporadic
476567,College,Black,Male,$125k or more,sporadic
476568,High school or less,Hispanic,Female,Less than $40k,rarely/never
476569,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
487111,College,Hispanic,Female,$40-75k,rarely/never
476570,College,Black,Female,Less than $40k,always
476572,High school or less,White,Female,Less than $40k,rarely/never
476573,High school or less,White,Male,$40-75k,sporadic
476574,College,Black,Female,$75-125k,sporadic
487117,High school or less,White,Female,$125k or more,rarely/never
476575,Some college,Black,Male,Less than $40k,sporadic
476576,High school or less,Black,Male,$40-75k,sporadic
476577,Some college,White,Female,$75-125k,sporadic
476578,Some college,Black,Female,$75-125k,sporadic
476579,College,White,Male,$125k or more,sporadic
476580,Some college,Black,Male,Less than $40k,sporadic
476582,College,Black,Male,$125k or more,sporadic
476584,College,Black,Female,Less than $40k,always
476586,High school or less,White,Male,Less than $40k,rarely/never
476587,Some college,Hispanic,Female,Less than $40k,sporadic
476591,College,White,Male,$40-75k,always
476592,College,White,Female,Less than $40k,sporadic
476594,High school or less,White,Male,$40-75k,sporadic
476595,High school or less,White,Male,Less than $40k,always
476597,Some college,White,Male,$75-125k,always
476598,College,Hispanic,Male,$75-125k,sporadic
476599,High school or less,White,Female,$75-125k,sporadic
476600,College,Hispanic,Female,$40-75k,sporadic
476601,High school or less,Hispanic,Female,$40-75k,sporadic
476603,High school or less,Black,Male,Less than $40k,rarely/never
476604,College,White,Male,$125k or more,rarely/never
476605,College,White,Female,$125k or more,sporadic
476611,College,Hispanic,Male,$75-125k,sporadic
476612,College,White,Male,$125k or more,always
476614,College,White,Female,$75-125k,always
487160,Some college,Hispanic,Male,$75-125k,sporadic
476616,High school or less,Hispanic,Female,$40-75k,sporadic
476619,Some college,Hispanic,Male,$75-125k,rarely/never
476621,College,Other/Mixed,Female,$125k or more,sporadic
476622,Some college,Hispanic,Male,$75-125k,sporadic
476623,High school or less,Black,Female,Less than $40k,sporadic
476624,Some college,White,Female,$40-75k,sporadic
476625,Some college,White,Female,$125k or more,always
487174,College,Hispanic,Female,$75-125k,sporadic
476626,High school or less,White,Male,Less than $40k,sporadic
476627,College,White,Male,$125k or more,sporadic
476628,Some college,White,Female,$75-125k,sporadic
476629,College,White,Male,$75-125k,always
476630,College,Black,Male,$75-125k,sporadic
476631,Some college,Hispanic,Female,Less than $40k,rarely/never
476632,Some college,White,Male,$125k or more,rarely/never
487182,High school or less,White,Male,$75-125k,sporadic
476633,Some college,White,Male,$40-75k,sporadic
476634,High school or less,White,Female,$40-75k,sporadic
476635,College,Black,Male,$75-125k,rarely/never
476636,College,Black,Female,$125k or more,always
476637,College,White,Male,$40-75k,sporadic
476638,College,Hispanic,Male,$75-125k,rarely/never
476639,College,Hispanic,Male,$75-125k,sporadic
476640,Some college,Black,Male,Less than $40k,always
476644,College,White,Male,$75-125k,always
476646,College,White,Female,$125k or more,always
476647,High school or less,White,Female,Less than $40k,sporadic
476650,Some college,Black,Female,$125k or more,always
476651,College,Hispanic,Male,$125k or more,always
476653,Some college,Hispanic,Male,Less than $40k,sporadic
476654,Some college,White,Male,$40-75k,always
476655,College,Other/Mixed,Female,$125k or more,sporadic
476656,Some college,White,Female,$75-125k,sporadic
476657,High school or less,White,Male,$125k or more,sporadic
476658,High school or less,White,Female,Less than $40k,sporadic
476659,College,White,Male,$125k or more,sporadic
476660,College,Hispanic,Male,$125k or more,sporadic
487212,College,White,Female,$75-125k,always
476661,Some college,White,Male,$75-125k,rarely/never
476662,High school or less,Other/Mixed,Female,$40-75k,sporadic
476663,College,White,Female,$75-125k,sporadic
476664,Some college,White,Female,$40-75k,rarely/never
476665,High school or less,Black,Male,Less than $40k,rarely/never
476667,High school or less,Hispanic,Male,$75-125k,rarely/never
476668,High school or less,White,Female,Less than $40k,rarely/never
487222,High school or less,Black,Male,Less than $40k,rarely/never
476670,Some college,Black,Male,$40-75k,sporadic
476671,Some college,Black,Male,$75-125k,rarely/never
476673,High school or less,Hispanic,Male,$40-75k,sporadic
476675,College,White,Female,$75-125k,rarely/never
476676,Some college,White,Female,$125k or more,rarely/never
476678,High school or less,White,Female,$40-75k,sporadic
476679,Some college,Black,Male,$75-125k,sporadic
476681,College,Other/Mixed,Female,$40-75k,always
476683,College,White,Male,$75-125k,always
476684,Some college,Other/Mixed,Male,Less than $40k,always
476685,Some college,Hispanic,Female,Less than $40k,rarely/never
476688,College,Other/Mixed,Female,$40-75k,always
476689,Some college,White,Male,$75-125k,always
476690,College,Hispanic,Male,$125k or more,rarely/never
487246,College,Black,Female,$40-75k,sporadic
476691,Some college,White,Female,$75-125k,sporadic
476692,College,Hispanic,Female,$125k or more,sporadic
476695,College,White,Female,$75-125k,always
476696,High school or less,Hispanic,Female,$75-125k,sporadic
476697,College,White,Male,$40-75k,always
476699,College,White,Female,$125k or more,sporadic
476700,Some college,White,Female,Less than $40k,rarely/never
476702,College,White,Male,$75-125k,always
476705,Some college,White,Female,$125k or more,rarely/never
476706,College,Other/Mixed,Male,$125k or more,sporadic
476707,High school or less,Hispanic,Male,Less than $40k,sporadic
476708,Some college,Hispanic,Male,Less than $40k,always
476709,Some college,White,Male,Less than $40k,rarely/never
476710,College,White,Male,$75-125k,always
476711,College,White,Female,$125k or more,sporadic
487268,College,Hispanic,Male,$125k or more,sporadic
476712,Some college,White,Female,$40-75k,rarely/never
476714,High school or less,Hispanic,Female,Less than $40k,rarely/never
476715,College,Other/Mixed,Male,$125k or more,always
487273,High school or less,Hispanic,Male,Less than $40k,rarely/never
476716,College,White,Female,$125k or more,sporadic
476717,Some college,Black,Female,$40-75k,always
476718,College,Hispanic,Male,$125k or more,sporadic
476719,Some college,White,Male,Less than $40k,always
476720,Some college,Hispanic,Male,$75-125k,rarely/never
476721,High school or less,Black,Male,Less than $40k,rarely/never
476722,College,White,Male,$125k or more,sporadic
476724,High school or less,White,Female,$40-75k,always
476727,Some college,Black,Female,Less than $40k,sporadic
487289,High school or less,White,Male,Less than $40k,rarely/never
476729,College,White,Male,$125k or more,always
476730,Some college,Hispanic,Female,$75-125k,always
476731,College,Hispanic,Male,Less than $40k,rarely/never
476732,College,White,Female,$75-125k,sporadic
476733,High school or less,Black,Male,Less than $40k,sporadic
476734,High school or less,Hispanic,Male,$75-125k,rarely/never
476735,Some college,White,Female,$125k or more,sporadic
476736,High school or less,White,Female,Less than $40k,rarely/never
476738,College,White,Female,$40-75k,sporadic
476739,College,White,Female,$40-75k,sporadic
476740,College,White,Male,$40-75k,always
476741,College,Hispanic,Male,$75-125k,rarely/never
476744,High school or less,White,Male,$75-125k,rarely/never
476746,Some college,White,Female,$75-125k,rarely/never
476747,High school or less,Black,Female,Less than $40k,rarely/never
476748,College,White,Male,$125k or more,sporadic
476749,High school or less,White,Female,Less than $40k,rarely/never
476750,High school or less,White,Female,$75-125k,rarely/never
476751,College,Hispanic,Male,$125k or more,sporadic
487313,Some college,White,Male,$40-75k,rarely/never
476752,College,Other/Mixed,Male,$40-75k,sporadic
476754,High school or less,Black,Female,Less than $40k,rarely/never
476756,College,White,Female,$125k or more,rarely/never
476759,Some college,White,Female,$75-125k,always
476760,Some college,White,Female,$125k or more,always
487323,College,White,Female,$75-125k,sporadic
476762,College,White,Male,$75-125k,sporadic
476763,Some college,White,Male,$125k or more,always
476764,Some college,Black,Female,$75-125k,rarely/never
476765,College,Hispanic,Male,$40-75k,always
476766,College,White,Female,$75-125k,sporadic
476767,Some college,Black,Male,$75-125k,always
476768,College,White,Male,$125k or more,sporadic
476769,High school or less,White,Female,Less than $40k,rarely/never
476770,College,White,Female,Less than $40k,sporadic
476771,College,White,Male,$125k or more,rarely/never
476772,College,White,Male,$125k or more,rarely/never
487336,College,White,Male,$75-125k,rarely/never
476773,Some college,White,Female,Less than $40k,always
476775,High school or less,White,Female,$40-75k,sporadic
476776,Some college,Hispanic,Female,$40-75k,rarely/never
476777,Some college,Hispanic,Male,$125k or more,sporadic
476779,High school or less,Hispanic,Female,Less than $40k,sporadic
476780,Some college,Other/Mixed,Female,$40-75k,rarely/never
476781,College,Other/Mixed,Male,$40-75k,rarely/never
476782,College,White,Female,$75-125k,sporadic
476783,College,White,Male,$125k or more,sporadic
476785,College,White,Female,$40-75k,always
476787,Some college,White,Male,$125k or more,rarely/never
476790,College,White,Female,$75-125k,always
476791,High school or less,White,Male,$40-75k,sporadic
476793,High school or less,White,Female,Less than $40k,sporadic
476794,Some college,White,Male,$75-125k,always
476796,Some college,Hispanic,Female,Less than $40k,sporadic
487362,High school or less,White,Female,$40-75k,sporadic
476797,College,Other/Mixed,Male,$125k or more,rarely/never
476798,Some college,Black,Male,$75-125k,sporadic
476800,Some college,White,Male,$125k or more,sporadic
476801,College,White,Male,$75-125k,rarely/never
476802,College,White,Female,$125k or more,rarely/never
476803,College,White,Female,$125k or more,sporadic
476804,High school or less,Hispanic,Female,$40-75k,sporadic
487371,High school or less,Hispanic,Male,$40-75k,sporadic
476805,College,White,Female,$75-125k,always
476806,High school or less,White,Female,$75-125k,sporadic
476807,Some college,Black,Male,$40-75k,sporadic
476808,Some college,White,Male,$75-125k,always
476809,College,Black,Female,Less than $40k,sporadic
476810,High school or less,White,Female,$125k or more,rarely/never
476811,Some college,White,Female,$75-125k,rarely/never
476812,College,Black,Female,$75-125k,sporadic
487380,College,Black,Female,$40-75k,sporadic
487381,Some college,White,Male,$75-125k,sporadic
476813,College,Hispanic,Male,$75-125k,sporadic
476814,College,White,Male,$125k or more,sporadic
476815,High school or less,Hispanic,Male,Less than $40k,rarely/never
476817,College,Black,Female,$125k or more,sporadic
476819,College,Hispanic,Male,$125k or more,rarely/never
476821,College,White,Male,$125k or more,sporadic
476822,College,White,Male,$125k or more,sporadic
476823,Some college,Black,Male,Less than $40k,sporadic
476824,College,White,Female,$125k or more,sporadic
476825,Some college,Hispanic,Male,$75-125k,always
476826,College,White,Female,$40-75k,always
476827,Some college,Hispanic,Female,$75-125k,rarely/never
476828,College,White,Female,Less than $40k,always
476830,Some college,White,Male,$125k or more,always
476831,High school or less,Other/Mixed,Male,Less than $40k,rarely/never
476832,High school or less,White,Male,Less than $40k,sporadic
476833,High school or less,White,Male,Less than $40k,rarely/never
476834,College,White,Female,$125k or more,always
476835,High school or less,Black,Female,Less than $40k,sporadic
476836,Some college,Other/Mixed,Female,$40-75k,sporadic
476837,High school or less,White,Female,Less than $40k,sporadic
476838,College,White,Male,$75-125k,sporadic
476839,Some college,Hispanic,Female,$75-125k,always
487409,High school or less,Hispanic,Male,Less than $40k,sporadic
476841,College,White,Female,$75-125k,always
476842,High school or less,White,Female,$75-125k,rarely/never
476845,College,Black,Female,$125k or more,rarely/never
476846,High school or less,White,Female,Less than $40k,sporadic
476849,College,White,Male,$75-125k,always
476850,Some college,White,Female,$75-125k,sporadic
476851,High school or less,White,Male,$75-125k,rarely/never
476853,College,Black,Male,$75-125k,sporadic
476854,College,Other/Mixed,Male,$75-125k,rarely/never
476855,College,White,Male,$75-125k,always
476856,High school or less,White,Female,$75-125k,always
476857,College,White,Male,$125k or more,sporadic
476859,High school or less,White,Male,Less than $40k,rarely/never
476860,Some college,Black,Female,Less than $40k,sporadic
476861,High school or less,White,Female,Less than $40k,sporadic
476862,Some college,Black,Female,$125k or more,always
476865,Some college,White,Male,$40-75k,rarely/never
476866,Some college,Black,Female,Less than $40k,always
476868,Some college,Black,Female,Less than $40k,rarely/never
476869,College,Black,Female,$75-125k,rarely/never
476871,High school or less,Hispanic,Female,Less than $40k,sporadic
476872,College,White,Female,$125k or more,always
476874,High school or less,Black,Male,Less than $40k,always
476875,College,White,Male,$75-125k,sporadic
476876,College,Hispanic,Male,$125k or more,sporadic
476877,College,White,Male,$75-125k,always
476879,High school or less,White,Female,Less than $40k,sporadic
476881,Some college,White,Female,Less than $40k,sporadic
476882,Some college,Other/Mixed,Female,$40-75k,sporadic
487456,College,White,Female,$40-75k,always
476884,College,White,Male,$40-75k,always
487460,Some college,Hispanic,Male,$40-75k,sporadic
487462,College,Black,Female,$40-75k,always
476887,College,White,Male,$40-75k,sporadic
476889,College,White,Male,$75-125k,sporadic
487466,High school or less,Black,Male,Less than $40k,sporadic
476890,College,White,Female,$75-125k,sporadic
476891,Some college,Hispanic,Male,$40-75k,rarely/never
476893,Some college,Black,Male,$75-125k,sporadic
476894,College,White,Male,$75-125k,sporadic
487474,High school or less,White,Female,$125k or more,rarely/never
476897,College,Other/Mixed,Female,$125k or more,sporadic
476898,College,White,Male,$75-125k,sporadic
476900,Some college,White,Male,$125k or more,always
476901,High school or less,White,Female,Less than $40k,rarely/never
476902,College,Hispanic,Female,$75-125k,rarely/never
476903,College,White,Male,$125k or more,always
476904,Some college,Hispanic,Male,Less than $40k,rarely/never
476905,College,White,Female,$40-75k,sporadic
476906,College,White,Male,$75-125k,rarely/never
476907,High school or less,White,Male,$40-75k,sporadic
476908,College,Black,Male,$125k or more,rarely/never
476911,High school or less,White,Male,Less than $40k,sporadic
476912,Some college,Black,Male,$75-125k,always
476913,College,White,Male,$75-125k,always
476914,College,White,Male,$40-75k,sporadic
476915,Some college,Other/Mixed,Female,$125k or more,sporadic
476916,High school or less,White,Male,$125k or more,always
476917,High school or less,Other/Mixed,Female,$75-125k,always
476920,College,White,Male,$125k or more,sporadic
476921,High school or less,White,Male,$40-75k,rarely/never
476922,College,White,Male,$75-125k,always
476923,Some college,Black,Female,Less than $40k,always
487503,High school or less,Black,Female,Less than $40k,rarely/never
476924,High school or less,White,Male,$40-75k,rarely/never
476925,Some college,White,Female,$75-125k,sporadic
476926,High school or less,White,Female,$40-75k,rarely/never
476927,Some college,Hispanic,Male,$75-125k,sporadic
476928,College,White,Female,$125k or more,sporadic
476930,Some college,Hispanic,Female,$75-125k,sporadic
476931,Some college,White,Female,$75-125k,sporadic
476932,Some college,Black,Female,Less than $40k,sporadic
476933,Some college,Black,Female,Less than $40k,rarely/never
476934,Some college,White,Female,$40-75k,always
476936,College,Hispanic,Male,$125k or more,sporadic
476937,College,Black,Female,$40-75k,rarely/never
476938,Some college,Other/Mixed,Male,$125k or more,sporadic
476939,High school or less,White,Female,$75-125k,rarely/never
476940,College,White,Female,$125k or more,always
476941,College,White,Male,$125k or more,rarely/never
476942,College,White,Male,$40-75k,always
476944,High school or less,Black,Female,$40-75k,rarely/never
476945,College,White,Male,$75-125k,sporadic
476948,Some college,Hispanic,Male,$40-75k,rarely/never
476949,College,White,Female,$40-75k,rarely/never
476950,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
476951,College,White,Female,$125k or more,rarely/never
476952,College,Other/Mixed,Female,$125k or more,always
476953,Some college,White,Male,$125k or more,always
476954,Some college,White,Female,$125k or more,sporadic
476955,High school or less,White,Male,$75-125k,always
476956,High school or less,White,Male,Less than $40k,sporadic
476957,High school or less,Black,Male,Less than $40k,rarely/never
476959,High school or less,White,Female,$125k or more,sporadic
476960,College,White,Female,$125k or more,sporadic
476964,Some college,Other/Mixed,Female,Less than $40k,sporadic
476965,High school or less,White,Male,$75-125k,sporadic
476967,Some college,White,Male,$40-75k,sporadic
476968,College,White,Male,Less than $40k,sporadic
476969,Some college,Hispanic,Male,$125k or more,always
476970,Some college,White,Male,Less than $40k,rarely/never
476971,High school or less,Black,Female,Less than $40k,sporadic
476972,College,White,Male,$40-75k,sporadic
476973,College,White,Female,$125k or more,sporadic
476974,College,White,Male,$125k or more,rarely/never
476975,College,Hispanic,Male,$125k or more,sporadic
476976,High school or less,Hispanic,Male,$40-75k,sporadic
476978,College,White,Male,$75-125k,rarely/never
476981,College,White,Female,$125k or more,sporadic
476982,College,White,Female,$40-75k,rarely/never
476983,High school or less,Hispanic,Male,$40-75k,rarely/never
476986,College,White,Male,$75-125k,rarely/never
476987,College,Black,Female,Less than $40k,always
476988,Some college,Hispanic,Male,$75-125k,sporadic
476989,College,Hispanic,Female,$75-125k,rarely/never
476990,College,White,Male,$40-75k,sporadic
476991,College,White,Male,$125k or more,sporadic
476992,College,White,Female,$125k or more,sporadic
487573,College,Hispanic,Male,$75-125k,sporadic
476993,College,White,Female,$75-125k,sporadic
476994,College,White,Male,Less than $40k,rarely/never
476997,College,White,Female,Less than $40k,sporadic
476998,Some college,Hispanic,Male,$75-125k,sporadic
476999,High school or less,White,Female,$75-125k,sporadic
477000,College,Black,Female,Less than $40k,sporadic
477001,Some college,Hispanic,Male,$40-75k,rarely/never
477002,Some college,White,Female,$75-125k,always
477003,College,White,Male,$75-125k,rarely/never
477004,College,White,Female,$125k or more,always
477005,Some college,White,Male,$40-75k,sporadic
477006,College,White,Female,$75-125k,sporadic
477008,College,Hispanic,Male,$75-125k,always
477010,High school or less,Hispanic,Male,Less than $40k,rarely/never
477012,Some college,White,Female,$125k or more,rarely/never
487594,Some college,White,Female,$40-75k,rarely/never
477013,College,White,Female,$125k or more,always
477014,College,White,Male,$40-75k,always
477016,College,Hispanic,Male,$75-125k,sporadic
477017,Some college,White,Female,$75-125k,sporadic
477018,Some college,Black,Male,$75-125k,rarely/never
477019,High school or less,Black,Male,Less than $40k,rarely/never
477020,Some college,White,Female,$40-75k,sporadic
477022,College,White,Male,$125k or more,sporadic
477023,Some college,White,Female,$40-75k,sporadic
477024,High school or less,White,Male,$75-125k,rarely/never
477027,Some college,White,Male,Less than $40k,sporadic
477028,Some college,Hispanic,Male,$40-75k,sporadic
487612,High school or less,Black,Male,Less than $40k,rarely/never
477030,College,White,Female,$125k or more,sporadic
477032,Some college,Black,Male,Less than $40k,rarely/never
477033,Some college,White,Male,Less than $40k,sporadic
477035,College,White,Male,$125k or more,sporadic
477036,High school or less,Black,Male,Less than $40k,sporadic
477037,College,Black,Female,$125k or more,always
477038,College,White,Male,$125k or more,sporadic
487622,Some college,White,Male,$125k or more,rarely/never
477039,College,White,Male,$125k or more,sporadic
477040,College,White,Female,$75-125k,sporadic
477042,High school or less,White,Male,$125k or more,sporadic
487631,Some college,Black,Female,$40-75k,always
477045,High school or less,White,Female,Less than $40k,rarely/never
477046,Some college,Other/Mixed,Female,$75-125k,sporadic
477047,High school or less,White,Female,Less than $40k,rarely/never
477049,Some college,White,Male,$40-75k,sporadic
477050,Some college,Black,Female,$40-75k,always
477051,College,White,Female,$40-75k,sporadic
477052,College,White,Male,$125k or more,sporadic
477053,High school or less,Hispanic,Female,$40-75k,rarely/never
477054,High school or less,White,Female,$40-75k,always
477058,College,Black,Male,$75-125k,always
477059,College,Black,Female,$40-75k,sporadic
477060,High school or less,Black,Male,Less than $40k,always
